time	zmp_ref_y	zmp_y	COM_y
7.3740	0.0500	0.0500	0.0260
7.3750	0.0500	0.0500	0.0259
7.3760	0.0500	0.0500	0.0258
7.3770	0.0500	0.0500	0.0257
7.3780	0.0500	0.0500	0.0255
7.3790	0.0500	0.0500	0.0254
7.3800	0.0500	0.0500	0.0253
7.3810	0.0500	0.0500	0.0252
7.3820	0.0500	0.0500	0.0250
7.3830	0.0500	0.0500	0.0249
7.3840	0.0500	0.0500	0.0248
7.3850	0.0500	0.0500	0.0246
7.3860	0.0500	0.0500	0.0245
7.3870	0.0500	0.0500	0.0244
7.3880	0.0500	0.0500	0.0242
7.3890	0.0500	0.0500	0.0241
7.3900	0.0500	0.0500	0.0240
7.3910	0.0500	0.0500	0.0238
7.3920	0.0500	0.0500	0.0237
7.3930	0.0500	0.0500	0.0235
7.3940	0.0500	0.0500	0.0234
7.3950	0.0500	0.0500	0.0233
7.3960	0.0500	0.0500	0.0231
7.3970	0.0500	0.0500	0.0230
7.3980	0.0500	0.0500	0.0228
7.3990	0.0500	0.0500	0.0227
7.4000	0.0500	0.0500	0.0225
7.4010	0.0500	0.0500	0.0224
7.4020	0.0500	0.0500	0.0222
7.4030	0.0500	0.0500	0.0221
7.4040	0.0500	0.0500	0.0219
7.4050	0.0500	0.0500	0.0217
7.4060	0.0500	0.0500	0.0216
7.4070	0.0500	0.0500	0.0214
7.4080	0.0500	0.0500	0.0213
7.4090	0.0500	0.0500	0.0211
7.4100	0.0500	0.0500	0.0209
7.4110	0.0500	0.0500	0.0208
7.4120	0.0500	0.0500	0.0206
7.4130	0.0500	0.0500	0.0204
7.4140	0.0500	0.0500	0.0203
7.4150	0.0500	0.0500	0.0201
7.4160	0.0500	0.0500	0.0199
7.4170	0.0500	0.0500	0.0198
7.4180	0.0500	0.0500	0.0196
7.4190	0.0500	0.0500	0.0194
7.4200	0.0500	0.0500	0.0192
7.4210	0.0500	0.0500	0.0190
7.4220	0.0500	0.0500	0.0189
7.4230	0.0500	0.0500	0.0187
7.4240	0.0500	0.0500	0.0185
7.4250	0.0500	0.0500	0.0183
7.4260	0.0500	0.0500	0.0181
7.4270	0.0500	0.0500	0.0179
7.4280	0.0500	0.0500	0.0177
7.4290	0.0500	0.0500	0.0175
7.4300	0.0500	0.0500	0.0173
7.4310	0.0500	0.0499	0.0171
7.4320	0.0500	0.0499	0.0170
7.4330	0.0500	0.0499	0.0168
7.4340	0.0500	0.0499	0.0166
7.4350	0.0500	0.0499	0.0163
7.4360	0.0500	0.0499	0.0161
7.4370	0.0500	0.0499	0.0159
7.4380	0.0500	0.0499	0.0157
7.4390	0.0500	0.0499	0.0155
7.4400	0.0500	0.0499	0.0153
7.4410	0.0500	0.0499	0.0151
7.4420	0.0500	0.0499	0.0149
7.4430	0.0500	0.0499	0.0147
7.4440	0.0500	0.0498	0.0144
7.4450	0.0500	0.0499	0.0142
7.4460	0.0500	0.0499	0.0140
7.4470	0.0500	0.0499	0.0138
7.4480	0.0500	0.0499	0.0136
7.4490	0.0500	0.0499	0.0133
7.4500	0.0500	0.0499	0.0131
7.4510	0.0500	0.0500	0.0129
7.4520	0.0500	0.0500	0.0126
7.4530	0.0500	0.0501	0.0124
7.4540	0.0500	0.0501	0.0122
7.4550	0.0500	0.0502	0.0119
7.4560	0.0500	0.0503	0.0117
7.4570	0.0500	0.0504	0.0115
7.4580	0.0500	0.0505	0.0112
7.4590	0.0500	0.0506	0.0110
7.4600	0.0500	0.0507	0.0107
7.4610	0.0500	0.0509	0.0105
7.4620	0.0500	0.0511	0.0102
7.4630	0.0500	0.0512	0.0100
7.4640	0.0500	0.0514	0.0097
7.4650	0.0500	0.0516	0.0095
7.4660	0.0500	0.0519	0.0092
7.4670	0.0500	0.0521	0.0089
7.4680	0.0500	0.0523	0.0087
7.4690	0.0500	0.0525	0.0084
7.4700	0.0500	0.0527	0.0081
7.4710	0.0500	0.0529	0.0079
7.4720	0.0500	0.0531	0.0076
7.4730	0.0500	0.0532	0.0073
7.4740	0.0500	0.0533	0.0070
7.4750	0.0500	0.0534	0.0068
7.4760	0.0500	0.0533	0.0065
7.4770	0.0500	0.0532	0.0062
7.4780	0.0500	0.0530	0.0059
7.4790	0.0500	0.0527	0.0056
7.4800	0.0500	0.0523	0.0053
7.4810	0.0500	0.0517	0.0050
7.4820	0.0500	0.0509	0.0048
7.4830	0.0500	0.0500	0.0045
7.4840	0.0500	0.0488	0.0042
7.4850	0.0500	0.0474	0.0039
7.4860	0.0500	0.0458	0.0036
7.4870	0.0500	0.0438	0.0032
7.4880	0.0500	0.0416	0.0029
7.4890	0.0500	0.0391	0.0026
7.4900	0.0500	0.0362	0.0023
7.4910	0.0500	0.0330	0.0020
7.4920	0.0500	0.0295	0.0017
7.4930	0.0500	0.0257	0.0014
7.4940	0.0500	0.0215	0.0011
7.4950	0.0500	0.0171	0.0007
7.4960	0.0500	0.0124	0.0004
7.4970	0.0500	0.0075	0.0001
7.4980	0.0500	0.0025	-0.0002
7.4990	0.0500	-0.0025	-0.0006
7.5000	-0.0500	-0.0076	-0.0009
7.5010	-0.0500	-0.0124	-0.0012
7.5020	-0.0500	-0.0171	-0.0015
7.5030	-0.0500	-0.0215	-0.0018
7.5040	-0.0500	-0.0257	-0.0022
7.5050	-0.0500	-0.0295	-0.0025
7.5060	-0.0500	-0.0330	-0.0028
7.5070	-0.0500	-0.0362	-0.0031
7.5080	-0.0500	-0.0391	-0.0034
7.5090	-0.0500	-0.0416	-0.0037
7.5100	-0.0500	-0.0438	-0.0041
7.5110	-0.0500	-0.0458	-0.0044
7.5120	-0.0500	-0.0474	-0.0047
7.5130	-0.0500	-0.0488	-0.0050
7.5140	-0.0500	-0.0500	-0.0053
7.5150	-0.0500	-0.0510	-0.0056
7.5160	-0.0500	-0.0517	-0.0059
7.5170	-0.0500	-0.0523	-0.0062
7.5180	-0.0500	-0.0527	-0.0065
7.5190	-0.0500	-0.0531	-0.0068
7.5200	-0.0500	-0.0533	-0.0071
7.5210	-0.0500	-0.0534	-0.0074
7.5220	-0.0500	-0.0534	-0.0077
7.5230	-0.0500	-0.0533	-0.0079
7.5240	-0.0500	-0.0532	-0.0082
7.5250	-0.0500	-0.0531	-0.0085
7.5260	-0.0500	-0.0529	-0.0088
7.5270	-0.0500	-0.0527	-0.0091
7.5280	-0.0500	-0.0525	-0.0093
7.5290	-0.0500	-0.0523	-0.0096
7.5300	-0.0500	-0.0521	-0.0099
7.5310	-0.0500	-0.0519	-0.0101
7.5320	-0.0500	-0.0517	-0.0104
7.5330	-0.0500	-0.0514	-0.0107
7.5340	-0.0500	-0.0513	-0.0109
7.5350	-0.0500	-0.0511	-0.0112
7.5360	-0.0500	-0.0509	-0.0114
7.5370	-0.0500	-0.0508	-0.0117
7.5380	-0.0500	-0.0506	-0.0120
7.5390	-0.0500	-0.0505	-0.0122
7.5400	-0.0500	-0.0504	-0.0125
7.5410	-0.0500	-0.0503	-0.0127
7.5420	-0.0500	-0.0502	-0.0130
7.5430	-0.0500	-0.0501	-0.0132
7.5440	-0.0500	-0.0501	-0.0134
7.5450	-0.0500	-0.0500	-0.0137
7.5460	-0.0500	-0.0500	-0.0139
7.5470	-0.0500	-0.0499	-0.0142
7.5480	-0.0500	-0.0499	-0.0144
7.5490	-0.0500	-0.0499	-0.0146
7.5500	-0.0500	-0.0499	-0.0149
7.5510	-0.0500	-0.0499	-0.0151
7.5520	-0.0500	-0.0499	-0.0153
7.5530	-0.0500	-0.0499	-0.0155
7.5540	-0.0500	-0.0499	-0.0158
7.5550	-0.0500	-0.0499	-0.0160
7.5560	-0.0500	-0.0499	-0.0162
7.5570	-0.0500	-0.0499	-0.0164
7.5580	-0.0500	-0.0499	-0.0166
7.5590	-0.0500	-0.0499	-0.0169
7.5600	-0.0500	-0.0499	-0.0171
7.5610	-0.0500	-0.0499	-0.0173
7.5620	-0.0500	-0.0499	-0.0175
7.5630	-0.0500	-0.0499	-0.0177
7.5640	-0.0500	-0.0499	-0.0179
7.5650	-0.0500	-0.0499	-0.0181
7.5660	-0.0500	-0.0500	-0.0183
7.5670	-0.0500	-0.0500	-0.0185
7.5680	-0.0500	-0.0500	-0.0187
7.5690	-0.0500	-0.0500	-0.0189
7.5700	-0.0500	-0.0500	-0.0191
7.5710	-0.0500	-0.0500	-0.0193
7.5720	-0.0500	-0.0500	-0.0195
7.5730	-0.0500	-0.0500	-0.0197
7.5740	-0.0500	-0.0500	-0.0199
7.5750	-0.0500	-0.0500	-0.0201
7.5760	-0.0500	-0.0500	-0.0203
7.5770	-0.0500	-0.0500	-0.0205
7.5780	-0.0500	-0.0500	-0.0207
7.5790	-0.0500	-0.0500	-0.0209
7.5800	-0.0500	-0.0500	-0.0211
7.5810	-0.0500	-0.0500	-0.0212
7.5820	-0.0500	-0.0500	-0.0214
7.5830	-0.0500	-0.0500	-0.0216
7.5840	-0.0500	-0.0500	-0.0218
7.5850	-0.0500	-0.0500	-0.0220
7.5860	-0.0500	-0.0500	-0.0221
7.5870	-0.0500	-0.0500	-0.0223
7.5880	-0.0500	-0.0500	-0.0225
7.5890	-0.0500	-0.0500	-0.0227
7.5900	-0.0500	-0.0500	-0.0228
7.5910	-0.0500	-0.0500	-0.0230
7.5920	-0.0500	-0.0500	-0.0232
7.5930	-0.0500	-0.0500	-0.0233
7.5940	-0.0500	-0.0500	-0.0235
7.5950	-0.0500	-0.0500	-0.0237
7.5960	-0.0500	-0.0500	-0.0238
7.5970	-0.0500	-0.0500	-0.0240
7.5980	-0.0500	-0.0500	-0.0242
7.5990	-0.0500	-0.0500	-0.0243
7.6000	-0.0500	-0.0500	-0.0245
7.6010	-0.0500	-0.0500	-0.0246
7.6020	-0.0500	-0.0500	-0.0248
7.6030	-0.0500	-0.0500	-0.0249
7.6040	-0.0500	-0.0500	-0.0251
7.6050	-0.0500	-0.0500	-0.0252
7.6060	-0.0500	-0.0500	-0.0254
7.6070	-0.0500	-0.0500	-0.0255
7.6080	-0.0500	-0.0500	-0.0257
7.6090	-0.0500	-0.0500	-0.0258
7.6100	-0.0500	-0.0500	-0.0260
7.6110	-0.0500	-0.0500	-0.0261
7.6120	-0.0500	-0.0500	-0.0263
7.6130	-0.0500	-0.0500	-0.0264
7.6140	-0.0500	-0.0500	-0.0266
7.6150	-0.0500	-0.0500	-0.0267
7.6160	-0.0500	-0.0500	-0.0268
7.6170	-0.0500	-0.0500	-0.0270
7.6180	-0.0500	-0.0500	-0.0271
7.6190	-0.0500	-0.0500	-0.0272
7.6200	-0.0500	-0.0500	-0.0274
7.6210	-0.0500	-0.0500	-0.0275
7.6220	-0.0500	-0.0500	-0.0276
7.6230	-0.0500	-0.0500	-0.0278
7.6240	-0.0500	-0.0500	-0.0279
7.6250	-0.0500	-0.0500	-0.0280
7.6260	-0.0500	-0.0500	-0.0282
7.6270	-0.0500	-0.0500	-0.0283
7.6280	-0.0500	-0.0500	-0.0284
7.6290	-0.0500	-0.0500	-0.0285
7.6300	-0.0500	-0.0500	-0.0287
7.6310	-0.0500	-0.0500	-0.0288
7.6320	-0.0500	-0.0500	-0.0289
7.6330	-0.0500	-0.0500	-0.0290
7.6340	-0.0500	-0.0500	-0.0291
7.6350	-0.0500	-0.0500	-0.0293
7.6360	-0.0500	-0.0500	-0.0294
7.6370	-0.0500	-0.0500	-0.0295
7.6380	-0.0500	-0.0500	-0.0296
7.6390	-0.0500	-0.0500	-0.0297
7.6400	-0.0500	-0.0500	-0.0298
7.6410	-0.0500	-0.0500	-0.0300
7.6420	-0.0500	-0.0500	-0.0301
7.6430	-0.0500	-0.0500	-0.0302
7.6440	-0.0500	-0.0500	-0.0303
7.6450	-0.0500	-0.0500	-0.0304
7.6460	-0.0500	-0.0500	-0.0305
7.6470	-0.0500	-0.0500	-0.0306
7.6480	-0.0500	-0.0500	-0.0307
7.6490	-0.0500	-0.0500	-0.0308
7.6500	-0.0500	-0.0500	-0.0309
7.6510	-0.0500	-0.0500	-0.0310
7.6520	-0.0500	-0.0500	-0.0311
7.6530	-0.0500	-0.0500	-0.0312
7.6540	-0.0500	-0.0500	-0.0313
7.6550	-0.0500	-0.0500	-0.0314
7.6560	-0.0500	-0.0500	-0.0315
7.6570	-0.0500	-0.0500	-0.0316
7.6580	-0.0500	-0.0500	-0.0317
7.6590	-0.0500	-0.0500	-0.0318
7.6600	-0.0500	-0.0500	-0.0319
7.6610	-0.0500	-0.0500	-0.0320
7.6620	-0.0500	-0.0500	-0.0321
7.6630	-0.0500	-0.0500	-0.0322
7.6640	-0.0500	-0.0500	-0.0323
7.6650	-0.0500	-0.0500	-0.0324
7.6660	-0.0500	-0.0500	-0.0325
7.6670	-0.0500	-0.0500	-0.0325
7.6680	-0.0500	-0.0500	-0.0326
7.6690	-0.0500	-0.0500	-0.0327
7.6700	-0.0500	-0.0500	-0.0328
7.6710	-0.0500	-0.0500	-0.0329
7.6720	-0.0500	-0.0500	-0.0330
7.6730	-0.0500	-0.0500	-0.0331
7.6740	-0.0500	-0.0500	-0.0331
7.6750	-0.0500	-0.0500	-0.0332
7.6760	-0.0500	-0.0500	-0.0333
7.6770	-0.0500	-0.0500	-0.0334
7.6780	-0.0500	-0.0500	-0.0335
7.6790	-0.0500	-0.0500	-0.0335
7.6800	-0.0500	-0.0500	-0.0336
7.6810	-0.0500	-0.0500	-0.0337
7.6820	-0.0500	-0.0500	-0.0338
7.6830	-0.0500	-0.0500	-0.0339
7.6840	-0.0500	-0.0500	-0.0339
7.6850	-0.0500	-0.0500	-0.0340
7.6860	-0.0500	-0.0500	-0.0341
7.6870	-0.0500	-0.0500	-0.0341
7.6880	-0.0500	-0.0500	-0.0342
7.6890	-0.0500	-0.0500	-0.0343
7.6900	-0.0500	-0.0500	-0.0344
7.6910	-0.0500	-0.0500	-0.0344
7.6920	-0.0500	-0.0500	-0.0345
7.6930	-0.0500	-0.0500	-0.0346
7.6940	-0.0500	-0.0500	-0.0346
7.6950	-0.0500	-0.0500	-0.0347
7.6960	-0.0500	-0.0500	-0.0348
7.6970	-0.0500	-0.0500	-0.0348
7.6980	-0.0500	-0.0500	-0.0349
7.6990	-0.0500	-0.0500	-0.0350
7.7000	-0.0500	-0.0500	-0.0350
7.7010	-0.0500	-0.0500	-0.0351
7.7020	-0.0500	-0.0500	-0.0351
7.7030	-0.0500	-0.0500	-0.0352
7.7040	-0.0500	-0.0500	-0.0353
7.7050	-0.0500	-0.0500	-0.0353
7.7060	-0.0500	-0.0500	-0.0354
7.7070	-0.0500	-0.0500	-0.0354
7.7080	-0.0500	-0.0500	-0.0355
7.7090	-0.0500	-0.0500	-0.0355
7.7100	-0.0500	-0.0500	-0.0356
7.7110	-0.0500	-0.0500	-0.0357
7.7120	-0.0500	-0.0500	-0.0357
7.7130	-0.0500	-0.0500	-0.0358
7.7140	-0.0500	-0.0500	-0.0358
7.7150	-0.0500	-0.0500	-0.0359
7.7160	-0.0500	-0.0500	-0.0359
7.7170	-0.0500	-0.0500	-0.0360
7.7180	-0.0500	-0.0500	-0.0360
7.7190	-0.0500	-0.0500	-0.0361
7.7200	-0.0500	-0.0500	-0.0361
7.7210	-0.0500	-0.0500	-0.0362
7.7220	-0.0500	-0.0500	-0.0362
7.7230	-0.0500	-0.0500	-0.0363
7.7240	-0.0500	-0.0500	-0.0363
7.7250	-0.0500	-0.0500	-0.0363
7.7260	-0.0500	-0.0500	-0.0364
7.7270	-0.0500	-0.0500	-0.0364
7.7280	-0.0500	-0.0500	-0.0365
7.7290	-0.0500	-0.0500	-0.0365
7.7300	-0.0500	-0.0500	-0.0366
7.7310	-0.0500	-0.0500	-0.0366
7.7320	-0.0500	-0.0500	-0.0366
7.7330	-0.0500	-0.0500	-0.0367
7.7340	-0.0500	-0.0500	-0.0367
7.7350	-0.0500	-0.0500	-0.0368
7.7360	-0.0500	-0.0500	-0.0368
7.7370	-0.0500	-0.0500	-0.0368
7.7380	-0.0500	-0.0500	-0.0369
7.7390	-0.0500	-0.0500	-0.0369
7.7400	-0.0500	-0.0500	-0.0369
7.7410	-0.0500	-0.0500	-0.0370
7.7420	-0.0500	-0.0500	-0.0370
7.7430	-0.0500	-0.0500	-0.0370
7.7440	-0.0500	-0.0500	-0.0371
7.7450	-0.0500	-0.0500	-0.0371
7.7460	-0.0500	-0.0500	-0.0371
7.7470	-0.0500	-0.0500	-0.0372
7.7480	-0.0500	-0.0500	-0.0372
7.7490	-0.0500	-0.0500	-0.0372
7.7500	-0.0500	-0.0500	-0.0372
7.7510	-0.0500	-0.0500	-0.0373
7.7520	-0.0500	-0.0500	-0.0373
7.7530	-0.0500	-0.0500	-0.0373
7.7540	-0.0500	-0.0500	-0.0374
7.7550	-0.0500	-0.0500	-0.0374
7.7560	-0.0500	-0.0500	-0.0374
7.7570	-0.0500	-0.0500	-0.0374
7.7580	-0.0500	-0.0500	-0.0375
7.7590	-0.0500	-0.0500	-0.0375
7.7600	-0.0500	-0.0500	-0.0375
7.7610	-0.0500	-0.0500	-0.0375
7.7620	-0.0500	-0.0500	-0.0375
7.7630	-0.0500	-0.0500	-0.0376
7.7640	-0.0500	-0.0500	-0.0376
7.7650	-0.0500	-0.0500	-0.0376
7.7660	-0.0500	-0.0500	-0.0376
7.7670	-0.0500	-0.0500	-0.0376
7.7680	-0.0500	-0.0500	-0.0377
7.7690	-0.0500	-0.0500	-0.0377
7.7700	-0.0500	-0.0500	-0.0377
7.7710	-0.0500	-0.0500	-0.0377
7.7720	-0.0500	-0.0500	-0.0377
7.7730	-0.0500	-0.0500	-0.0377
7.7740	-0.0500	-0.0500	-0.0378
7.7750	-0.0500	-0.0500	-0.0378
7.7760	-0.0500	-0.0500	-0.0378
7.7770	-0.0500	-0.0500	-0.0378
7.7780	-0.0500	-0.0500	-0.0378
7.7790	-0.0500	-0.0500	-0.0378
7.7800	-0.0500	-0.0500	-0.0378
7.7810	-0.0500	-0.0500	-0.0378
7.7820	-0.0500	-0.0500	-0.0378
7.7830	-0.0500	-0.0500	-0.0378
7.7840	-0.0500	-0.0500	-0.0379
7.7850	-0.0500	-0.0500	-0.0379
7.7860	-0.0500	-0.0500	-0.0379
7.7870	-0.0500	-0.0500	-0.0379
7.7880	-0.0500	-0.0500	-0.0379
7.7890	-0.0500	-0.0500	-0.0379
7.7900	-0.0500	-0.0500	-0.0379
7.7910	-0.0500	-0.0500	-0.0379
7.7920	-0.0500	-0.0500	-0.0379
7.7930	-0.0500	-0.0500	-0.0379
7.7940	-0.0500	-0.0500	-0.0379
7.7950	-0.0500	-0.0500	-0.0379
7.7960	-0.0500	-0.0500	-0.0379
7.7970	-0.0500	-0.0500	-0.0379
7.7980	-0.0500	-0.0500	-0.0379
7.7990	-0.0500	-0.0500	-0.0379
7.8000	-0.0500	-0.0500	-0.0379
7.8010	-0.0500	-0.0500	-0.0379
7.8020	-0.0500	-0.0500	-0.0379
7.8030	-0.0500	-0.0500	-0.0379
7.8040	-0.0500	-0.0500	-0.0379
7.8050	-0.0500	-0.0500	-0.0379
7.8060	-0.0500	-0.0500	-0.0379
7.8070	-0.0500	-0.0500	-0.0379
7.8080	-0.0500	-0.0500	-0.0379
7.8090	-0.0500	-0.0500	-0.0379
7.8100	-0.0500	-0.0500	-0.0379
7.8110	-0.0500	-0.0500	-0.0378
7.8120	-0.0500	-0.0500	-0.0378
7.8130	-0.0500	-0.0500	-0.0378
7.8140	-0.0500	-0.0500	-0.0378
7.8150	-0.0500	-0.0500	-0.0378
7.8160	-0.0500	-0.0500	-0.0378
7.8170	-0.0500	-0.0500	-0.0378
7.8180	-0.0500	-0.0500	-0.0378
7.8190	-0.0500	-0.0500	-0.0378
7.8200	-0.0500	-0.0500	-0.0377
7.8210	-0.0500	-0.0500	-0.0377
7.8220	-0.0500	-0.0500	-0.0377
7.8230	-0.0500	-0.0500	-0.0377
7.8240	-0.0500	-0.0500	-0.0377
7.8250	-0.0500	-0.0500	-0.0377
7.8260	-0.0500	-0.0500	-0.0377
7.8270	-0.0500	-0.0500	-0.0376
7.8280	-0.0500	-0.0500	-0.0376
7.8290	-0.0500	-0.0500	-0.0376
7.8300	-0.0500	-0.0500	-0.0376
7.8310	-0.0500	-0.0500	-0.0376
7.8320	-0.0500	-0.0500	-0.0375
7.8330	-0.0500	-0.0500	-0.0375
7.8340	-0.0500	-0.0500	-0.0375
7.8350	-0.0500	-0.0500	-0.0375
7.8360	-0.0500	-0.0500	-0.0374
7.8370	-0.0500	-0.0500	-0.0374
7.8380	-0.0500	-0.0500	-0.0374
7.8390	-0.0500	-0.0500	-0.0374
7.8400	-0.0500	-0.0500	-0.0373
7.8410	-0.0500	-0.0500	-0.0373
7.8420	-0.0500	-0.0500	-0.0373
7.8430	-0.0500	-0.0500	-0.0373
7.8440	-0.0500	-0.0500	-0.0372
7.8450	-0.0500	-0.0500	-0.0372
7.8460	-0.0500	-0.0500	-0.0372
7.8470	-0.0500	-0.0500	-0.0372
7.8480	-0.0500	-0.0500	-0.0371
7.8490	-0.0500	-0.0500	-0.0371
7.8500	-0.0500	-0.0500	-0.0371
7.8510	-0.0500	-0.0500	-0.0370
7.8520	-0.0500	-0.0500	-0.0370
7.8530	-0.0500	-0.0500	-0.0370
7.8540	-0.0500	-0.0500	-0.0369
7.8550	-0.0500	-0.0500	-0.0369
7.8560	-0.0500	-0.0500	-0.0369
7.8570	-0.0500	-0.0500	-0.0368
7.8580	-0.0500	-0.0500	-0.0368
7.8590	-0.0500	-0.0500	-0.0367
7.8600	-0.0500	-0.0500	-0.0367
7.8610	-0.0500	-0.0500	-0.0367
7.8620	-0.0500	-0.0500	-0.0366
7.8630	-0.0500	-0.0500	-0.0366
7.8640	-0.0500	-0.0500	-0.0365
7.8650	-0.0500	-0.0500	-0.0365
7.8660	-0.0500	-0.0500	-0.0365
7.8670	-0.0500	-0.0500	-0.0364
7.8680	-0.0500	-0.0500	-0.0364
7.8690	-0.0500	-0.0500	-0.0363
7.8700	-0.0500	-0.0500	-0.0363
7.8710	-0.0500	-0.0500	-0.0362
7.8720	-0.0500	-0.0500	-0.0362
7.8730	-0.0500	-0.0500	-0.0361
7.8740	-0.0500	-0.0500	-0.0361
7.8750	-0.0500	-0.0500	-0.0360
7.8760	-0.0500	-0.0500	-0.0360
7.8770	-0.0500	-0.0500	-0.0359
7.8780	-0.0500	-0.0500	-0.0359
7.8790	-0.0500	-0.0500	-0.0358
7.8800	-0.0500	-0.0500	-0.0358
7.8810	-0.0500	-0.0500	-0.0357
7.8820	-0.0500	-0.0500	-0.0357
7.8830	-0.0500	-0.0500	-0.0356
7.8840	-0.0500	-0.0500	-0.0356
7.8850	-0.0500	-0.0500	-0.0355
7.8860	-0.0500	-0.0500	-0.0355
7.8870	-0.0500	-0.0500	-0.0354
7.8880	-0.0500	-0.0500	-0.0354
7.8890	-0.0500	-0.0500	-0.0353
7.8900	-0.0500	-0.0500	-0.0352
7.8910	-0.0500	-0.0500	-0.0352
7.8920	-0.0500	-0.0500	-0.0351
7.8930	-0.0500	-0.0500	-0.0351
7.8940	-0.0500	-0.0500	-0.0350
7.8950	-0.0500	-0.0500	-0.0349
7.8960	-0.0500	-0.0500	-0.0349
7.8970	-0.0500	-0.0500	-0.0348
7.8980	-0.0500	-0.0500	-0.0347
7.8990	-0.0500	-0.0500	-0.0347
7.9000	-0.0500	-0.0500	-0.0346
7.9010	-0.0500	-0.0500	-0.0345
7.9020	-0.0500	-0.0500	-0.0345
7.9030	-0.0500	-0.0500	-0.0344
7.9040	-0.0500	-0.0500	-0.0343
7.9050	-0.0500	-0.0500	-0.0343
7.9060	-0.0500	-0.0500	-0.0342
7.9070	-0.0500	-0.0500	-0.0341
7.9080	-0.0500	-0.0500	-0.0341
7.9090	-0.0500	-0.0500	-0.0340
7.9100	-0.0500	-0.0500	-0.0339
7.9110	-0.0500	-0.0500	-0.0338
7.9120	-0.0500	-0.0500	-0.0338
7.9130	-0.0500	-0.0500	-0.0337
7.9140	-0.0500	-0.0500	-0.0336
7.9150	-0.0500	-0.0500	-0.0335
7.9160	-0.0500	-0.0500	-0.0334
7.9170	-0.0500	-0.0500	-0.0334
7.9180	-0.0500	-0.0500	-0.0333
7.9190	-0.0500	-0.0500	-0.0332
7.9200	-0.0500	-0.0500	-0.0331
7.9210	-0.0500	-0.0500	-0.0330
7.9220	-0.0500	-0.0500	-0.0330
7.9230	-0.0500	-0.0500	-0.0329
7.9240	-0.0500	-0.0500	-0.0328
7.9250	-0.0500	-0.0500	-0.0327
7.9260	-0.0500	-0.0500	-0.0326
7.9270	-0.0500	-0.0500	-0.0325
7.9280	-0.0500	-0.0500	-0.0324
7.9290	-0.0500	-0.0500	-0.0323
7.9300	-0.0500	-0.0500	-0.0323
7.9310	-0.0500	-0.0500	-0.0322
7.9320	-0.0500	-0.0500	-0.0321
7.9330	-0.0500	-0.0500	-0.0320
7.9340	-0.0500	-0.0500	-0.0319
7.9350	-0.0500	-0.0500	-0.0318
7.9360	-0.0500	-0.0500	-0.0317
7.9370	-0.0500	-0.0499	-0.0316
7.9380	-0.0500	-0.0499	-0.0315
7.9390	-0.0500	-0.0499	-0.0314
7.9400	-0.0500	-0.0499	-0.0313
7.9410	-0.0500	-0.0499	-0.0312
7.9420	-0.0500	-0.0499	-0.0311
7.9430	-0.0500	-0.0499	-0.0310
7.9440	-0.0500	-0.0499	-0.0309
7.9450	-0.0500	-0.0499	-0.0308
7.9460	-0.0500	-0.0499	-0.0307
7.9470	-0.0500	-0.0499	-0.0306
7.9480	-0.0500	-0.0499	-0.0305
7.9490	-0.0500	-0.0500	-0.0304
7.9500	-0.0500	-0.0500	-0.0303
7.9510	-0.0500	-0.0500	-0.0301
7.9520	-0.0500	-0.0500	-0.0300
7.9530	-0.0500	-0.0500	-0.0299
7.9540	-0.0500	-0.0501	-0.0298
7.9550	-0.0500	-0.0501	-0.0297
7.9560	-0.0500	-0.0501	-0.0296
7.9570	-0.0500	-0.0502	-0.0295
7.9580	-0.0500	-0.0502	-0.0294
7.9590	-0.0500	-0.0503	-0.0292
7.9600	-0.0500	-0.0504	-0.0291
7.9610	-0.0500	-0.0505	-0.0290
7.9620	-0.0500	-0.0505	-0.0289
7.9630	-0.0500	-0.0506	-0.0288
7.9640	-0.0500	-0.0507	-0.0286
7.9650	-0.0500	-0.0508	-0.0285
7.9660	-0.0500	-0.0509	-0.0284
7.9670	-0.0500	-0.0510	-0.0283
7.9680	-0.0500	-0.0511	-0.0281
7.9690	-0.0500	-0.0513	-0.0280
7.9700	-0.0500	-0.0514	-0.0279
7.9710	-0.0500	-0.0515	-0.0277
7.9720	-0.0500	-0.0515	-0.0276
7.9730	-0.0500	-0.0516	-0.0275
7.9740	-0.0500	-0.0517	-0.0273
7.9750	-0.0500	-0.0517	-0.0272
7.9760	-0.0500	-0.0517	-0.0271
7.9770	-0.0500	-0.0516	-0.0269
7.9780	-0.0500	-0.0515	-0.0268
7.9790	-0.0500	-0.0514	-0.0266
7.9800	-0.0500	-0.0512	-0.0265
7.9810	-0.0500	-0.0509	-0.0264
7.9820	-0.0500	-0.0505	-0.0262
7.9830	-0.0500	-0.0500	-0.0261
7.9840	-0.0500	-0.0494	-0.0259
7.9850	-0.0500	-0.0487	-0.0258
7.9860	-0.0500	-0.0479	-0.0256
7.9870	-0.0500	-0.0469	-0.0255
7.9880	-0.0500	-0.0458	-0.0253
7.9890	-0.0500	-0.0445	-0.0252
7.9900	-0.0500	-0.0431	-0.0250
7.9910	-0.0500	-0.0415	-0.0249
7.9920	-0.0500	-0.0398	-0.0247
7.9930	-0.0500	-0.0378	-0.0246
7.9940	-0.0500	-0.0358	-0.0244
7.9950	-0.0500	-0.0336	-0.0242
7.9960	-0.0500	-0.0312	-0.0241
7.9970	-0.0500	-0.0288	-0.0239
